trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,4.448960304260254,0.916,0.736,7.4510743618011475,0.0,1.0,1.703660011291504,hidden,2.703660011291504,2.0,1.7474143505096436,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,4.316288471221924,0.416,0.422,7.778092861175537,11.90003490447998,1.0,1.7617180347442627,hidden,14.661752700805664,2.0,2.0163748264312744,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,4.760019302368164,0.537,0.335,7.474394798278809,23.994415283203125,1.0,1.7167396545410156,hidden,26.71115493774414,2.0,1.757655143737793,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,4.813864231109619,0.579,0.228,8.383072137832642,36.22882843017578,1.0,2.291762351989746,hidden,39.520591735839844,2.0,2.0913097858428955,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,4.681471824645996,0.619,0.291,7.944700598716736,49.42576599121094,1.0,1.6423181295394897,hidden,52.068084716796875,2.0,2.302382469177246,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,4.190190315246582,0.374,0.482,8.240965366363525,62.051937103271484,1.0,2.172440767288208,hidden,65.22438049316406,2.0,2.0685245990753174,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,4.693071365356445,0.804,0.406,8.051433563232422,74.48309326171875,1.0,2.278853416442871,hidden,77.76194763183594,2.0,1.7725801467895508,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,4.4861578941345215,0.282,0.565,7.7293102741241455,87.22760009765625,1.0,1.918093204498291,hidden,90.14569091796875,2.0,1.8112170696258545,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,4.2260332107543945,1.0,0.246,7.606590628623962,99.44306945800781,1.0,1.7855584621429443,hidden,102.22862243652344,2.0,1.821032166481018,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,4.379199504852295,0.294,0.136,7.625942349433899,111.27568817138672,1.0,1.9431219100952148,hidden,114.21881103515625,2.0,1.682820439338684,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,4.71605920791626,0.721,0.619,7.614651799201965,123.28083038330078,1.0,1.8878867626190186,hidden,126.16871643066406,2.0,1.7267650365829468,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,4.361870288848877,0.111,0.845,8.428030490875244,135.61154174804688,1.0,2.265810012817383,hidden,138.87734985351562,2.0,2.1622204780578613,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,4.592057704925537,0.461,0.591,8.016355633735657,148.4014434814453,1.0,2.1145520210266113,hidden,151.5159912109375,2.0,1.9018036127090454,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,4.389522075653076,0.284,0.483,7.889838933944702,161.00985717773438,1.0,1.765589714050293,hidden,163.77545166015625,2.0,2.124249219894409,fixation,1.0
14,1,2,Congruent,2_0.551_0.388.png,4.47750997543335,0.546,0.389,8.056241989135742,173.28921508789062,1.0,2.145575523376465,hidden,176.43479919433594,2.0,1.9106664657592773,fixation,1.0
15,1,8,Medium,8_0.510_0.245.png,4.775423049926758,0.52,0.251,7.91756010055542,185.82296752929688,1.0,1.6712374687194824,hidden,188.49420166015625,2.0,2.2463226318359375,fixation,1.0
16,1,20,Medium,20_0.204_0.000.png,4.684442043304443,0.211,0.009,7.597948908805847,198.51596069335938,1.0,1.6648585796356201,hidden,201.18081665039062,2.0,1.933090329170227,fixation,1.0
17,1,22,Incongruent,13b_0.714_0.510.png,4.736015796661377,0.714,0.507,7.758544087409973,210.79833984375,1.0,1.9491046667099,hidden,213.74745178222656,2.0,1.8094394207000732,fixation,1.0
18,1,18,Congruent,18_0.020_0.143.png,4.7985029220581055,0.02,0.142,7.918142080307007,223.29290771484375,1.0,2.0648488998413086,hidden,226.35775756835938,2.0,1.8532931804656982,fixation,1.0
19,1,20,Medium,20_0.571_0.163.png,4.375095367431641,0.562,0.157,7.8713226318359375,236.00955200195312,1.0,2.222702741622925,hidden,239.2322540283203,2.0,1.6486198902130127,fixation,1.0
20,1,18,Congruent,18_0.449_0.449.png,4.353821277618408,0.456,0.44,7.377954959869385,248.25596618652344,1.0,1.7718193531036377,hidden,251.0277862548828,2.0,1.606135606765747,fixation,1.0
21,1,3,Medium,3_0.551_0.449.png,4.673531532287598,0.55,0.453,7.306419372558594,259.98773193359375,1.0,1.6700183153152466,hidden,262.65777587890625,2.0,1.6364010572433472,fixation,1.0
22,1,8,Medium,8_0.653_0.918.png,4.622740745544434,0.648,0.913,8.181591272354126,271.9676818847656,1.0,2.0296077728271484,hidden,274.997314453125,2.0,2.1519834995269775,fixation,1.0
23,1,3,Medium,3_0.490_0.184.png,4.194108009338379,0.499,0.187,7.856128215789795,284.77203369140625,1.0,1.6522514820098877,hidden,287.4242858886719,2.0,2.2038767337799072,fixation,1.0
24,1,1,Incongruent,1_0.612_0.224.png,4.619451999664307,0.622,0.226,8.32417368888855,296.822265625,1.0,2.204841375350952,hidden,300.027099609375,2.0,2.1193323135375977,fixation,1.0
25,1,2,Congruent,2_0.816_0.347.png,4.65768575668335,0.824,0.342,7.426817893981934,309.7658996582031,1.0,1.668717384338379,hidden,312.4346008300781,2.0,1.7581005096435547,fixation,1.0
26,1,20,Medium,20_0.776_0.755.png,4.144576072692871,0.781,0.755,7.718175053596497,321.85040283203125,1.0,1.7123042345046997,hidden,324.56268310546875,2.0,2.005870819091797,fixation,1.0
27,1,11,Incongruent,11_0.612_0.469.png,4.534484386444092,0.609,0.46,8.235422372817993,333.713134765625,1.0,2.2142341136932373,hidden,336.9273681640625,2.0,2.021188259124756,fixation,1.0
28,1,22,Incongruent,13b_0.898_0.857.png,4.809668064117432,0.892,0.863,8.083582758903503,346.4830627441406,1.0,2.2886886596679688,hidden,349.771728515625,2.0,1.7948940992355347,fixation,1.0
29,1,2,Congruent,2_0.673_0.143.png,4.189857482910156,0.667,0.149,7.647924065589905,359.3763122558594,1.0,2.00825572013855,hidden,362.3845520019531,2.0,1.639668345451355,fixation,1.0
30,2,3,Medium,3_0.551_0.245.png,4.318206787109375,0.561,0.244,8.065769076347351,0.0,1.0,2.234462022781372,hidden,3.234462022781372,2.0,1.831307053565979,fixation,1.0
31,2,1,Incongruent,1_0.796_0.306.png,4.779729843139648,0.794,0.313,7.670121669769287,12.383975982666016,1.0,1.7104030847549438,hidden,15.094379425048828,2.0,1.9597185850143433,fixation,1.0
32,2,11,Incongruent,11_0.082_0.633.png,4.3708815574646,0.079,0.634,7.927508592605591,24.83382797241211,1.0,1.6930079460144043,hidden,27.52683448791504,2.0,2.2345006465911865,fixation,1.0
33,2,9,Congruent,9_0.367_0.551.png,4.165933132171631,0.364,0.541,7.456508755683899,37.13221740722656,1.0,1.5816682577133179,hidden,39.71388626098633,2.0,1.874840497970581,fixation,1.0
34,2,22,Incongruent,13b_0.388_0.551.png,4.8405232429504395,0.391,0.561,7.745429039001465,48.75465774536133,1.0,1.6157410144805908,hidden,51.370399475097656,2.0,2.129688024520874,fixation,1.0
35,2,18,Congruent,18_0.204_0.143.png,4.0314412117004395,0.196,0.148,7.909779906272888,61.34061050415039,1.0,1.6094375848770142,hidden,63.950050354003906,2.0,2.300342321395874,fixation,1.0
36,2,2,Congruent,2_0.816_0.245.png,4.833972454071045,0.819,0.245,8.39737343788147,73.28182983398438,1.0,2.136843204498291,hidden,76.4186782836914,2.0,2.2605302333831787,fixation,1.0
37,2,8,Medium,8_0.347_0.531.png,4.074591159820557,0.355,0.526,8.064661264419556,86.51317596435547,1.0,2.1585559844970703,hidden,89.67173767089844,2.0,1.9061052799224854,fixation,1.0
38,2,18,Congruent,18_0.469_0.531.png,4.459773063659668,0.463,0.538,7.772504925727844,98.65242767333984,1.0,1.628902554512024,hidden,101.28133392333984,2.0,2.1436023712158203,fixation,1.0
39,2,20,Medium,20_0.367_0.327.png,4.687999725341797,0.361,0.336,8.355483293533325,110.88471221923828,1.0,2.220400810241699,hidden,114.10511016845703,2.0,2.135082483291626,fixation,1.0
40,2,22,Incongruent,13b_0.571_0.429.png,4.059750080108643,0.566,0.436,8.141880750656128,123.92819213867188,1.0,1.9439575672149658,hidden,126.87214660644531,2.0,2.197923183441162,fixation,1.0
41,2,9,Congruent,9_0.327_0.245.png,4.357112407684326,0.332,0.255,8.09290635585785,136.12982177734375,1.0,2.253420352935791,hidden,139.38323974609375,2.0,1.839486002922058,fixation,1.0
42,2,8,Medium,8_0.490_1.000.png,4.8046956062316895,0.484,1.0,8.224088907241821,148.57984924316406,1.0,2.0175957679748535,hidden,151.59744262695312,2.0,2.2064931392669678,fixation,1.0
43,2,1,Incongruent,1_0.531_0.041.png,4.842099189758301,0.524,0.046,7.970540523529053,161.60862731933594,1.0,2.0689008235931396,hidden,164.67752075195312,2.0,1.901639699935913,fixation,1.0
44,2,11,Incongruent,11_0.592_0.878.png,4.0879082679748535,0.595,0.869,7.894882798194885,174.4212646484375,1.0,2.2888338565826416,hidden,177.71009826660156,2.0,1.6060489416122437,fixation,1.0
45,2,2,Congruent,2_0.735_0.102.png,4.801135063171387,0.736,0.101,7.947982907295227,186.404052734375,1.0,2.2479894161224365,hidden,189.6520538330078,2.0,1.6999934911727905,fixation,1.0
46,2,9,Congruent,9_0.878_0.551.png,4.770583629608154,0.868,0.557,8.007906556129456,199.15316772460938,1.0,1.9907435178756714,hidden,202.1439208984375,2.0,2.017163038253784,fixation,1.0
47,2,20,Medium,20_0.898_0.143.png,4.3430352210998535,0.905,0.135,8.481008768081665,211.93167114257812,1.0,2.281393051147461,hidden,215.2130584716797,2.0,2.199615716934204,fixation,1.0
48,2,8,Medium,8_0.469_0.694.png,4.681509017944336,0.467,0.686,7.685730814933777,224.75570678710938,1.0,1.5952318906784058,hidden,227.35093688964844,2.0,2.090498924255371,fixation,1.0
49,2,18,Congruent,18_0.449_0.204.png,4.137593746185303,0.455,0.209,7.754217863082886,237.12295532226562,1.0,2.086509943008423,hidden,240.20945739746094,2.0,1.667707920074463,fixation,1.0
50,2,20,Medium,20_0.878_0.143.png,4.376205921173096,0.871,0.15,8.171757459640503,249.01475524902344,1.0,2.0201430320739746,hidden,252.03489685058594,2.0,2.1516144275665283,fixation,1.0
51,2,22,Incongruent,13b_0.735_0.755.png,4.235464572906494,0.731,0.746,7.754157900810242,261.5627136230469,1.0,1.8715872764587402,hidden,264.434326171875,2.0,1.8825706243515015,fixation,1.0
52,2,2,Congruent,2_0.653_0.102.png,4.04095983505249,0.661,0.106,8.487575769424438,273.5523376464844,1.0,2.288248062133789,hidden,276.8406066894531,2.0,2.1993277072906494,fixation,1.0
53,2,3,Medium,3_0.367_0.388.png,4.45028829574585,0.366,0.389,8.392975807189941,286.08087158203125,1.0,2.3017587661743164,hidden,289.38262939453125,2.0,2.091217041015625,fixation,1.0
54,2,2,Congruent,2_0.857_0.143.png,4.5637993812561035,0.851,0.137,7.879775762557983,298.92413330078125,1.0,2.090219736099243,hidden,302.0143737792969,2.0,1.7895560264587402,fixation,1.0
55,2,11,Incongruent,11_0.306_0.878.png,4.484844207763672,0.316,0.888,8.25881814956665,311.3677062988281,1.0,2.093529224395752,hidden,314.46124267578125,2.0,2.1652889251708984,fixation,1.0
56,2,9,Congruent,9_0.408_0.571.png,4.763972759246826,0.401,0.561,7.837334156036377,324.11138916015625,1.0,1.9855273962020874,hidden,327.096923828125,2.0,1.8518067598342896,fixation,1.0
57,2,18,Congruent,18_0.000_0.265.png,4.816553115844727,0.0,0.268,8.008700609207153,336.7126770019531,1.0,2.019871711730957,hidden,339.7325744628906,2.0,1.9888288974761963,fixation,1.0
58,2,1,Incongruent,1_0.714_0.612.png,4.435623645782471,0.712,0.622,8.002120614051819,349.5379333496094,1.0,2.2477591037750244,hidden,352.78570556640625,2.0,1.7543615102767944,fixation,1.0
59,2,3,Medium,3_0.143_0.571.png,4.443792819976807,0.149,0.572,7.527043700218201,361.9756774902344,1.0,1.8047162294387817,hidden,364.7803955078125,2.0,1.722327470779419,fixation,1.0
60,3,8,Medium,8_0.612_0.694.png,4.097598552703857,0.613,0.696,7.861434698104858,0.0,1.0,1.642402172088623,hidden,2.642402172088623,2.0,2.2190325260162354,fixation,1.0
61,3,9,Congruent,9_0.367_0.020.png,4.396005630493164,0.364,0.012,7.885834693908691,11.959033012390137,1.0,1.7166826725006104,hidden,14.675716400146484,2.0,2.169152021408081,fixation,1.0
62,3,18,Congruent,18_0.122_0.469.png,4.29177713394165,0.127,0.463,8.387542963027954,24.240873336791992,1.0,2.1495673656463623,hidden,27.39044189453125,2.0,2.237975597381592,fixation,1.0
63,3,20,Medium,20_0.796_0.265.png,4.433105945587158,0.786,0.262,8.1294447183609,36.92019271850586,1.0,1.9756180047988892,hidden,39.89581298828125,2.0,2.1538267135620117,fixation,1.0
64,3,2,Congruent,2_0.571_0.551.png,4.492547512054443,0.57,0.545,7.847314119338989,49.48274612426758,1.0,2.1906590461730957,hidden,52.673404693603516,2.0,1.6566550731658936,fixation,1.0
