trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,3.61617112159729,0.916,0.736,6.947063446044922,0.0,1.0,1.896584391593933,hidden,2.8965845108032227,2.0,1.0504790544509888,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,2.456003427505493,0.416,0.422,8.152220964431763,10.563234329223633,1.0,1.9809584617614746,hidden,13.544193267822266,2.0,2.171262502670288,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,3.686253309249878,0.537,0.335,6.907058596611023,21.171459197998047,1.0,1.460631012916565,hidden,23.632089614868164,2.0,1.446427583694458,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,3.9493207931518555,0.579,0.228,7.210643410682678,31.7647705078125,1.0,1.5959794521331787,hidden,34.36075210571289,2.0,1.6146639585494995,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,2.1070821285247803,0.619,0.291,7.023906469345093,42.92473602294922,1.0,1.5254595279693604,hidden,45.4501953125,2.0,1.4984469413757324,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,2.880798578262329,0.374,0.482,7.826589941978455,52.05572509765625,1.0,2.1068508625030518,hidden,55.162574768066406,2.0,1.7197390794754028,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,1.6683217287063599,0.804,0.406,6.728888750076294,62.76311111450195,1.0,1.6716450452804565,hidden,65.43475341796875,2.0,1.0572437047958374,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,2.566723108291626,0.282,0.565,6.582867741584778,71.16032409667969,1.0,1.2945277690887451,hidden,73.45484924316406,2.0,1.2883399724960327,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,3.2414968013763428,1.0,0.246,7.641538977622986,80.3099136352539,1.0,1.7020195722579956,hidden,83.01193237304688,2.0,1.9395194053649902,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,2.7758560180664062,0.294,0.136,7.81345534324646,91.19294738769531,1.0,1.6963889598846436,hidden,93.88933563232422,2.0,2.1170663833618164,fixation,1.0
