trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,2.1469836235046387,0.916,0.736,6.760349750518799,0.0,1.0,1.445185661315918,hidden,2.445185661315918,2.0,1.3151640892028809,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,2.497540235519409,0.416,0.422,6.846158981323242,8.907333374023438,1.0,1.4071320295333862,hidden,11.314465522766113,2.0,1.439026951789856,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,1.772739291191101,0.537,0.335,6.4087629318237305,18.25103187561035,1.0,1.0843223333358765,hidden,20.335355758666992,2.0,1.324440598487854,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,1.7444747686386108,0.579,0.228,6.075508117675781,26.43253517150879,1.0,1.0418835878372192,hidden,28.47441864013672,2.0,1.033624529838562,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,1.7501012086868286,0.619,0.291,6.669812440872192,34.25251770019531,1.0,1.2724835872650146,hidden,36.525001525878906,2.0,1.3973288536071777,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,2.502460479736328,0.374,0.482,6.086510419845581,42.67243194580078,1.0,1.0458669662475586,hidden,44.718299865722656,2.0,1.0406434535980225,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,1.960758924484253,0.804,0.406,6.520175099372864,51.26140213012695,1.0,1.3940240144729614,hidden,53.655426025390625,2.0,1.1261510848999023,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,2.549600124359131,0.282,0.565,6.354233741760254,59.74233627319336,1.0,1.3134584426879883,hidden,62.05579376220703,2.0,1.0407752990722656,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,2.2293896675109863,1.0,0.246,6.610480189323425,68.64617156982422,1.0,1.3890445232391357,hidden,71.03521728515625,2.0,1.2214356660842896,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,2.091506004333496,0.294,0.136,6.2722128033638,77.48603820800781,1.0,1.329798698425293,hidden,79.81584167480469,2.0,0.9424141049385071,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,2.4595744609832764,0.721,0.619,5.918056547641754,85.84976196289062,1.0,0.951896607875824,hidden,87.8016586303711,2.0,0.9661599397659302,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,2.056105852127075,0.111,0.845,6.203920364379883,94.22738647460938,1.0,1.1614038944244385,hidden,96.3887939453125,2.0,1.0425164699554443,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,2.2085742950439453,0.461,0.591,6.522404670715332,102.48741912841797,1.0,1.308943271636963,hidden,104.79635620117188,2.0,1.2134613990783691,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,2.3650901317596436,0.284,0.483,6.118029534816742,111.21839141845703,1.0,1.1709442138671875,hidden,113.38933563232422,2.0,0.9470853209495544,fixation,1.0
14,1,2,Congruent,2_0.551_0.388.png,1.811137080192566,0.546,0.389,6.102628707885742,119.7015151977539,1.0,1.092674970626831,hidden,121.794189453125,2.0,1.0099537372589111,fixation,1.0
15,1,8,Medium,8_0.510_0.245.png,2.399099588394165,0.52,0.251,6.296132802963257,127.61528015136719,1.0,1.3034663200378418,hidden,129.9187469482422,2.0,0.992666482925415,fixation,1.0
16,1,20,Medium,20_0.204_0.000.png,2.056018114089966,0.211,0.009,6.6145511865615845,136.31051635742188,1.0,1.1789281368255615,hidden,138.48944091796875,2.0,1.435623049736023,fixation,1.0
17,1,22,Incongruent,13b_0.714_0.510.png,1.9218565225601196,0.714,0.507,6.436061143875122,144.9810791015625,1.0,1.0056943893432617,hidden,146.9867706298828,2.0,1.4303667545318604,fixation,1.0
18,1,18,Congruent,18_0.020_0.143.png,2.338251829147339,0.02,0.142,6.598120808601379,153.33900451660156,1.0,1.4660507440567017,hidden,155.8050537109375,2.0,1.1320700645446777,fixation,1.0
19,1,20,Medium,20_0.571_0.163.png,2.382730722427368,0.562,0.157,6.422051668167114,162.27537536621094,1.0,1.2691423892974854,hidden,164.5445098876953,2.0,1.152909278869629,fixation,1.0
20,1,18,Congruent,18_0.449_0.449.png,2.212186574935913,0.456,0.44,6.322534680366516,171.0801544189453,1.0,1.3093571662902832,hidden,173.38951110839844,2.0,1.013177514076233,fixation,1.0
21,1,3,Medium,3_0.551_0.449.png,2.0027999877929688,0.55,0.453,6.500993609428406,179.61488342285156,1.0,1.2411363124847412,hidden,181.85601806640625,2.0,1.2598572969436646,fixation,1.0
22,1,8,Medium,8_0.653_0.918.png,1.718186378479004,0.648,0.913,6.445408821105957,188.11866760253906,1.0,1.2852106094360352,hidden,190.4038848876953,2.0,1.1601982116699219,fixation,1.0
23,1,3,Medium,3_0.490_0.184.png,2.0081472396850586,0.499,0.187,6.217692136764526,196.2822723388672,1.0,1.12550950050354,hidden,198.40777587890625,2.0,1.0921826362609863,fixation,1.0
24,1,1,Incongruent,1_0.612_0.224.png,2.4599461555480957,0.622,0.226,6.079071283340454,204.5081024169922,1.0,1.0391778945922852,hidden,206.5472869873047,2.0,1.039893388748169,fixation,1.0
25,1,2,Congruent,2_0.816_0.347.png,2.2994978427886963,0.824,0.342,6.4088374376297,213.047119140625,1.0,0.948143482208252,hidden,214.99526977539062,2.0,1.4606939554214478,fixation,1.0
26,1,20,Medium,20_0.776_0.755.png,2.4685463905334473,0.781,0.755,6.049018979072571,221.75546264648438,1.0,1.0081833600997925,hidden,223.76364135742188,2.0,1.0408356189727783,fixation,1.0
27,1,11,Incongruent,11_0.612_0.469.png,2.362353563308716,0.609,0.46,6.430160641670227,230.2730255126953,1.0,1.1014294624328613,hidden,232.37445068359375,2.0,1.3287311792373657,fixation,1.0
28,1,22,Incongruent,13b_0.898_0.857.png,2.520672082901001,0.892,0.863,6.6152578592300415,239.06553649902344,1.0,1.2236682176589966,hidden,241.28919982910156,2.0,1.391589641571045,fixation,1.0
29,1,2,Congruent,2_0.673_0.143.png,2.052954912185669,0.667,0.149,6.492170453071594,248.2014617919922,1.0,1.1719614267349243,hidden,250.37342834472656,2.0,1.32020902633667,fixation,1.0
30,2,3,Medium,3_0.551_0.245.png,2.114888906478882,0.561,0.244,6.338914513587952,0.0,1.0,1.057012915611267,hidden,2.0570130348205566,2.0,1.2819015979766846,fixation,1.0
31,2,1,Incongruent,1_0.796_0.306.png,2.061890125274658,0.794,0.313,6.485301971435547,8.453803062438965,1.0,1.0874965190887451,hidden,10.541299819946289,2.0,1.3978054523468018,fixation,1.0
32,2,11,Incongruent,11_0.082_0.633.png,2.497668743133545,0.079,0.634,6.290941953659058,17.000995635986328,1.0,1.234513521194458,hidden,19.235509872436523,2.0,1.0564284324645996,fixation,1.0
33,2,9,Congruent,9_0.367_0.551.png,1.7933526039123535,0.364,0.541,6.68084454536438,25.78960609436035,1.0,1.3742671012878418,hidden,28.16387367248535,2.0,1.306577444076538,fixation,1.0
34,2,22,Incongruent,13b_0.388_0.551.png,2.1747453212738037,0.391,0.561,6.579779505729675,34.26380157470703,1.0,1.2920783758163452,hidden,36.55588150024414,2.0,1.28770112991333,fixation,1.0
35,2,18,Congruent,18_0.204_0.143.png,1.9966850280761719,0.196,0.148,6.421745657920837,43.01832962036133,1.0,1.2859421968460083,hidden,45.30427169799805,2.0,1.135803461074829,fixation,1.0
36,2,2,Congruent,2_0.816_0.245.png,1.797713041305542,0.819,0.245,6.060229539871216,51.43675994873047,1.0,1.0510073900222778,hidden,53.48776626586914,2.0,1.009222149848938,fixation,1.0
37,2,8,Medium,8_0.347_0.531.png,2.2382404804229736,0.355,0.526,6.242244005203247,59.294700622558594,1.0,1.0004959106445312,hidden,61.295196533203125,2.0,1.2417480945587158,fixation,1.0
38,2,18,Congruent,18_0.469_0.531.png,1.8423770666122437,0.463,0.538,6.4279725551605225,67.77518463134766,1.0,1.1929343938827515,hidden,69.9681167602539,2.0,1.235038161277771,fixation,1.0
39,2,20,Medium,20_0.367_0.327.png,2.5358853340148926,0.361,0.336,6.3111759424209595,76.0455322265625,1.0,1.0691922903060913,hidden,78.11473083496094,2.0,1.2419836521148682,fixation,1.0
40,2,22,Incongruent,13b_0.571_0.429.png,1.8749483823776245,0.566,0.436,6.540053963661194,84.89259338378906,1.0,1.3203221559524536,hidden,87.21292114257812,2.0,1.2197318077087402,fixation,1.0
41,2,9,Congruent,9_0.327_0.245.png,2.28997540473938,0.332,0.255,6.585948824882507,93.30760192871094,1.0,1.3668346405029297,hidden,95.67443084716797,2.0,1.2191141843795776,fixation,1.0
42,2,8,Medium,8_0.490_1.000.png,2.2374515533447266,0.484,1.0,6.345749378204346,102.18352508544922,1.0,1.0689287185668945,hidden,104.25244903564453,2.0,1.2768206596374512,fixation,1.0
43,2,1,Incongruent,1_0.531_0.041.png,2.117941379547119,0.524,0.046,6.218280255794525,110.7667236328125,1.0,1.226667046546936,hidden,112.99339294433594,2.0,0.9916132092475891,fixation,1.0
44,2,11,Incongruent,11_0.592_0.878.png,2.3267548084259033,0.595,0.869,5.951213002204895,119.10294342041016,1.0,0.9561261534690857,hidden,121.05907440185547,2.0,0.9950868487358093,fixation,1.0
45,2,2,Congruent,2_0.735_0.102.png,2.010230302810669,0.736,0.101,6.1448609828948975,127.38091278076172,1.0,1.0826765298843384,hidden,129.46359252929688,2.0,1.062184453010559,fixation,1.0
46,2,9,Congruent,9_0.878_0.551.png,1.8535809516906738,0.868,0.557,6.3795225620269775,135.5360107421875,1.0,1.2338703870773315,hidden,137.76988220214844,2.0,1.145652174949646,fixation,1.0
47,2,20,Medium,20_0.898_0.143.png,1.8399931192398071,0.905,0.135,6.235107660293579,143.76910400390625,1.0,1.0376744270324707,hidden,145.80677795410156,2.0,1.1974332332611084,fixation,1.0
48,2,8,Medium,8_0.469_0.694.png,2.559910535812378,0.467,0.686,6.124236106872559,151.84420776367188,1.0,1.0683618783950806,hidden,153.91256713867188,2.0,1.055874228477478,fixation,1.0
49,2,18,Congruent,18_0.449_0.204.png,2.235419750213623,0.455,0.209,6.341876208782196,160.52835083007812,1.0,0.9547720551490784,hidden,162.48312377929688,2.0,1.3871041536331177,fixation,1.0
50,2,20,Medium,20_0.878_0.143.png,2.1513969898223877,0.871,0.15,6.3583664894104,169.10565185546875,1.0,1.3719115257263184,hidden,171.47756958007812,2.0,0.986454963684082,fixation,1.0
51,2,22,Incongruent,13b_0.735_0.755.png,2.4678432941436768,0.731,0.746,6.1894371509552,177.61541748046875,1.0,1.0901007652282715,hidden,179.7055206298828,2.0,1.0993363857269287,fixation,1.0
52,2,2,Congruent,2_0.653_0.102.png,1.9826387166976929,0.661,0.106,6.1822509765625,186.27268981933594,1.0,0.9583382606506348,hidden,188.2310333251953,2.0,1.2239127159118652,fixation,1.0
53,2,3,Medium,3_0.367_0.388.png,1.837856650352478,0.366,0.389,6.138785123825073,194.43759155273438,1.0,0.9710474014282227,hidden,196.40863037109375,2.0,1.1677377223968506,fixation,1.0
54,2,2,Congruent,2_0.857_0.143.png,2.3040356636047363,0.851,0.137,6.368301570415497,202.4142303466797,1.0,0.9538829922676086,hidden,204.36810302734375,2.0,1.4144185781478882,fixation,1.0
55,2,11,Incongruent,11_0.306_0.878.png,1.8114160299301147,0.316,0.888,6.578538298606873,211.08656311035156,1.0,1.274989128112793,hidden,213.36155700683594,2.0,1.3035491704940796,fixation,1.0
56,2,9,Congruent,9_0.408_0.571.png,2.1317334175109863,0.401,0.561,6.50249719619751,219.4765167236328,1.0,1.1835201978683472,hidden,221.6600341796875,2.0,1.3189769983291626,fixation,1.0
57,2,18,Congruent,18_0.000_0.265.png,2.0520780086517334,0.0,0.268,6.070741832256317,228.11074829101562,1.0,1.128454327583313,hidden,230.23919677734375,2.0,0.9422875046730042,fixation,1.0
58,2,1,Incongruent,1_0.714_0.612.png,2.5623531341552734,0.712,0.622,6.415940761566162,236.2335662841797,1.0,1.0796514749526978,hidden,238.31321716308594,2.0,1.3362892866134644,fixation,1.0
59,2,3,Medium,3_0.143_0.571.png,2.3431081771850586,0.149,0.572,6.616796135902405,245.2118682861328,1.0,1.2359884977340698,hidden,247.44784545898438,2.0,1.380807638168335,fixation,1.0
60,3,8,Medium,8_0.612_0.694.png,2.42132830619812,0.613,0.696,6.668007016181946,0.0,1.0,1.3615871667861938,hidden,2.3615870475769043,2.0,1.306419849395752,fixation,1.0
61,3,9,Congruent,9_0.367_0.020.png,2.4564173221588135,0.364,0.012,6.657238483428955,9.089335441589355,1.0,1.4250868558883667,hidden,11.514422416687012,2.0,1.2321516275405884,fixation,1.0
62,3,18,Congruent,18_0.122_0.469.png,2.287909507751465,0.127,0.463,6.013707995414734,18.202991485595703,1.0,1.0697380304336548,hidden,20.272729873657227,2.0,0.9439699649810791,fixation,1.0
63,3,20,Medium,20_0.796_0.265.png,1.8342081308364868,0.786,0.262,6.84872829914093,26.504608154296875,1.0,1.4338710308074951,hidden,28.938480377197266,2.0,1.414857268333435,fixation,1.0
64,3,2,Congruent,2_0.571_0.551.png,2.231545925140381,0.57,0.545,6.533393621444702,35.18754577636719,1.0,1.2738748788833618,hidden,37.46141815185547,2.0,1.2595187425613403,fixation,1.0
65,3,20,Medium,20_0.551_0.204.png,2.0845165252685547,0.549,0.201,6.458914399147034,43.952484130859375,1.0,1.2798818349838257,hidden,46.232364654541016,2.0,1.179032564163208,fixation,1.0
66,3,22,Incongruent,13b_0.571_0.776.png,2.04671049118042,0.574,0.782,6.493558168411255,52.495914459228516,1.0,1.4196020364761353,hidden,54.9155158996582,2.0,1.0739561319351196,fixation,1.0
67,3,8,Medium,8_0.592_0.653.png,2.1063344478607178,0.591,0.66,6.512473702430725,61.03618240356445,1.0,1.2799415588378906,hidden,63.316123962402344,2.0,1.2325321435928345,fixation,1.0
68,3,9,Congruent,9_0.163_0.633.png,1.9338253736495972,0.169,0.633,6.373517453670502,69.65499114990234,1.0,1.4237678050994873,hidden,72.0787582397461,2.0,0.9497496485710144,fixation,1.0
69,3,2,Congruent,2_0.612_0.571.png,1.8800467252731323,0.604,0.563,6.275648355484009,77.96233367919922,1.0,1.2098157405853271,hidden,80.17214965820312,2.0,1.0658326148986816,fixation,1.0
70,3,11,Incongruent,11_0.122_0.510.png,1.909345269203186,0.116,0.513,6.56315016746521,86.11802673339844,1.0,1.3165645599365234,hidden,88.4345932006836,2.0,1.2465856075286865,fixation,1.0
71,3,8,Medium,8_0.429_0.653.png,1.9372532367706299,0.428,0.661,5.935491740703583,94.59052276611328,1.0,0.9736366868019104,hidden,96.56416320800781,2.0,0.9618550539016724,fixation,1.0
72,3,2,Congruent,2_0.633_0.408.png,1.7908649444580078,0.628,0.399,6.45425820350647,102.46327209472656,1.0,1.3643674850463867,hidden,104.82763671875,2.0,1.089890718460083,fixation,1.0
73,3,8,Medium,8_0.816_0.347.png,1.7240610122680664,0.823,0.355,6.2769752740859985,110.7083969116211,1.0,1.1606212854385376,hidden,112.8690185546875,2.0,1.116353988647461,fixation,1.0
74,3,18,Congruent,18_0.000_0.510.png,2.4776015281677246,0.0,0.505,6.42498242855072,118.70942687988281,1.0,0.9843845367431641,hidden,120.69381713867188,2.0,1.4405978918075562,fixation,1.0
75,3,1,Incongruent,1_0.980_0.531.png,2.3962883949279785,0.97,0.522,6.799263596534729,127.61201477050781,1.0,1.367431640625,hidden,129.9794464111328,2.0,1.431831955909729,fixation,1.0
76,3,3,Medium,3_0.306_0.367.png,2.2993242740631104,0.305,0.376,6.438594460487366,136.8075714111328,1.0,1.3959954977035522,hidden,139.2035675048828,2.0,1.0425989627838135,fixation,1.0
77,3,18,Congruent,18_0.306_0.327.png,1.9827172756195068,0.297,0.325,6.488381385803223,145.5454864501953,1.0,1.311098575592041,hidden,147.85658264160156,2.0,1.1772828102111816,fixation,1.0
78,3,11,Incongruent,11_0.163_0.653.png,1.8394720554351807,0.162,0.659,6.55521833896637,154.01658630371094,1.0,1.289839506149292,hidden,156.30642700195312,2.0,1.2653788328170776,fixation,1.0
79,3,22,Incongruent,13b_0.898_0.490.png,2.4483437538146973,0.894,0.495,6.356290578842163,162.41127014160156,1.0,1.375571370124817,hidden,164.78684997558594,2.0,0.9807192087173462,fixation,1.0
80,3,20,Medium,20_0.918_0.020.png,1.7256325483322144,0.917,0.02,6.170251369476318,171.21591186523438,1.0,1.024541974067688,hidden,173.24044799804688,2.0,1.1457093954086304,fixation,1.0
81,3,3,Medium,3_0.204_0.000.png,1.905230164527893,0.21,0.0,6.304314315319061,179.11178588867188,1.0,0.9818189740180969,hidden,181.09361267089844,2.0,1.3224953413009644,fixation,1.0
82,3,22,Incongruent,13b_0.490_0.735.png,2.1618881225585938,0.491,0.728,6.428287386894226,187.3213348388672,1.0,1.1596438884735107,hidden,189.48098754882812,2.0,1.2686434984207153,fixation,1.0
83,3,9,Congruent,9_0.102_0.286.png,2.497612953186035,0.111,0.287,6.5827397108078,195.91151428222656,1.0,1.233396291732788,hidden,198.14491271972656,2.0,1.3493434190750122,fixation,1.0
84,3,1,Incongruent,1_0.633_0.082.png,2.16707444190979,0.636,0.088,6.271952152252197,204.9918670654297,1.0,1.1083707809448242,hidden,207.10023498535156,2.0,1.163581371307373,fixation,1.0
