trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,2.1958162784576416,0.916,0.736,8.272035121917725,0.0,1.0,2.0763962268829346,hidden,3.0763962268829346,2.0,2.19563889503479,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,1.57274329662323,0.416,0.422,8.400808095932007,10.467851638793945,1.0,2.126901626586914,hidden,13.59475326538086,2.0,2.2739064693450928,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,1.8558768033981323,0.537,0.335,8.463913440704346,20.441402435302734,1.0,2.1217126846313477,hidden,23.5631160736084,2.0,2.342200756072998,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,2.5341176986694336,0.579,0.228,8.408735036849976,30.761192321777344,1.0,2.2695891857147217,hidden,34.03078079223633,2.0,2.139145851135254,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,1.729612946510315,0.619,0.291,8.282382249832153,41.704044342041016,1.0,1.9777960777282715,hidden,44.68184280395508,2.0,2.304586172103882,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,1.4337102174758911,0.374,0.482,8.345751523971558,51.716041564941406,1.0,2.0205562114715576,hidden,54.73659896850586,2.0,2.3251953125,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,2.060202121734619,0.804,0.406,8.214027881622314,61.49550247192383,1.0,2.022653579711914,hidden,64.51815795898438,2.0,2.1913743019104004,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,1.554955244064331,0.282,0.565,8.373088359832764,71.76972961425781,1.0,2.038196086883545,hidden,74.80792999267578,2.0,2.3348922729492188,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,2.138225793838501,1.0,0.246,8.399670839309692,81.6977767944336,1.0,2.1739087104797363,hidden,84.87168884277344,2.0,2.225762128829956,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,1.8295567035675049,0.294,0.136,8.276801347732544,92.23567199707031,1.0,2.207584857940674,hidden,95.4432601928711,2.0,2.06921648979187,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,1.3802343606948853,0.721,0.619,8.488950729370117,102.34203338623047,1.0,2.3460826873779297,hidden,105.6881103515625,2.0,2.1428680419921875,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,1.8407485485076904,0.111,0.845,8.252533435821533,112.21121978759766,1.0,2.060548782348633,hidden,115.27176666259766,2.0,2.1919846534729004,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,2.348966360092163,0.461,0.591,8.394565343856812,122.30449676513672,1.0,2.336886167526245,hidden,125.64138793945312,2.0,2.0576791763305664,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,1.3993278741836548,0.284,0.483,8.136463165283203,133.04803466796875,1.0,2.0459718704223633,hidden,136.093994140625,2.0,2.09049129486084,fixation,1.0
