trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,20,Congruent,20_0.959_0.000.png,0.5557273760764763,0.969,0.0,7.7267238272194,0.0,1.0,3.578439397521125,hidden,4.578439397521125,2.0,0.1482844296982758,fixation,1.0
1,1,9,Congruent,9_0.163_0.122.png,1.7010369333051374,0.172,0.129,7.0734010474299005,8.282451203295876,1.0,2.454791237856494,hidden,11.73724244115237,2.0,0.6186098095734075,fixation,1.0
2,1,8,Congruent,8_0.755_0.898.png,0.5376013477148409,0.758,0.894,5.9866620155953285,17.056889184030915,1.0,0.7531867283859647,hidden,18.81007591241688,2.0,1.2334752872093642,fixation,1.0
3,1,11,Medium,11_0.388_0.714.png,0.6688067686918782,0.384,0.723,5.8432337288599605,23.581152547341084,1.0,0.5622171157062578,hidden,25.14336966304734,2.0,1.2810166131537033,fixation,1.0
4,1,22,Incongruent,13b_0.571_0.429.png,0.9344891689587158,0.568,0.426,9.06740705545706,30.09319304489292,1.0,0.3147233748336872,hidden,31.407916419726607,2.0,4.7526836806233765,fixation,1.0
5,1,18,Incongruent,18_0.449_0.184.png,0.9663012256813911,0.441,0.177,9.330095401351592,40.095089269308694,1.0,5.0,hidden,46.095089269308694,2.0,0.33009540135158955,fixation,1.0
6,1,3,Incongruent,3_0.408_0.429.png,0.20491856527691274,0.414,0.422,6.933736860421966,50.39148589634168,1.0,0.3505504069573119,hidden,51.74203630329899,2.0,2.5831864534646534,fixation,1.0
7,1,18,Incongruent,18_0.306_0.020.png,1.1554260994304029,0.314,0.02,7.115661993723499,57.530141322040556,1.0,1.322497824103929,hidden,59.85263914614448,2.0,1.793164169619578,fixation,1.0
8,1,11,Medium,11_0.388_0.735.png,2.3760810001348793,0.388,0.731,8.73610145650865,65.80122941519446,1.0,2.051096381961599,hidden,68.85232579715606,2.0,2.685005074547051,fixation,1.0
9,1,2,Medium,2_0.776_0.347.png,2.2923868722568708,0.778,0.343,6.360478260792888,76.91341187183798,1.0,0.33410349666774364,hidden,78.24751536850572,2.0,2.0263747641251526,fixation,1.0
