trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,2,Congruent,2_0.592_0.143.png,10.758379043706107,0.587,0.139,21.43138703017318,0.0,1.0,8.899785242999116,hidden,9.899785242999116,2.0,8.531601787174065,fixation,1.0
1,1,11,Congruent,11_0.224_0.612.png,7.270999458906377,0.226,0.621,19.079811221298414,32.189766073879284,1.0,6.228013635067238,hidden,39.41777970894652,2.0,8.851797586231182,fixation,1.0
2,1,8,Incongruent,8_0.735_0.796.png,8.26880984536266,0.742,0.796,23.74450714125132,58.54057675408407,1.0,8.343373677982235,hidden,67.88395043206631,2.0,11.401133463269076,fixation,1.0
3,1,9,Medium,9_0.755_0.122.png,9.600783571597347,0.755,0.132,23.745135985869922,90.55389374069804,1.0,11.033656683112442,hidden,102.58755042381048,2.0,8.711479302757485,fixation,1.0
4,1,22,Incongruent,13b_0.469_0.429.png,6.927380733050255,0.46,0.437,24.382404517988775,123.89981329816531,1.0,11.684503090761886,hidden,136.5843163889272,2.0,8.697901427226896,fixation,1.0
5,1,2,Congruent,2_0.857_0.286.png,8.6931262925983,0.863,0.286,23.827092951279013,155.20959854920434,1.0,10.680765108415493,hidden,166.89036365761984,2.0,9.146327842863517,fixation,1.0
6,1,18,Medium,18_0.143_0.367.png,8.610408148607933,0.149,0.361,20.833697115278426,187.72981779308165,1.0,10.254817133316836,hidden,198.98463492639848,2.0,6.578879981961599,fixation,1.0
7,1,11,Congruent,11_0.245_0.571.png,10.28403018418968,0.244,0.566,22.65755082633703,217.17392305696802,1.0,10.687634724030293,hidden,228.8615577809983,2.0,7.969916102306746,fixation,1.0
8,1,9,Medium,9_0.306_0.265.png,8.838709543407223,0.313,0.274,17.895931376389285,250.11550406749473,1.0,6.514056805453694,hidden,257.62956087294845,2.0,7.381874570935569,fixation,1.0
9,2,18,Medium,18_0.224_0.184.png,9.400356887413805,0.234,0.174,19.561772126371693,0.0,1.0,7.9338210715736555,hidden,8.933821071573655,2.0,7.6279510547980385,fixation,1.0
10,2,11,Congruent,11_0.551_0.592.png,9.24139462786415,0.541,0.598,23.610811334430004,28.9621290137855,1.0,8.36870618030883,hidden,38.330835194094334,2.0,11.24210515412117,fixation,1.0
11,2,2,Congruent,2_0.551_0.347.png,6.4564755666810845,0.561,0.351,20.50104927359247,61.81433497607965,1.0,8.681645359291837,hidden,71.49598033537148,2.0,7.819403914300629,fixation,1.0
12,2,8,Incongruent,8_0.551_0.816.png,8.805289974332274,0.548,0.82,19.055352696364125,88.7718598163532,1.0,7.96154239176629,hidden,97.73340220811949,2.0,7.093810304597841,fixation,1.0
13,2,9,Medium,9_0.245_0.571.png,11.32639433925603,0.245,0.576,21.579336634802118,116.63250248704959,1.0,8.954534472516283,hidden,126.58703695956588,2.0,8.624802162285853,fixation,1.0
14,2,22,Incongruent,13b_0.531_0.653.png,9.547382993222257,0.526,0.65,21.024125950968227,149.53823346110775,1.0,7.043691974283871,hidden,157.5819254353916,2.0,9.98043397668437,fixation,1.0
15,2,8,Incongruent,8_0.939_0.490.png,7.8933617877333155,0.938,0.497,19.165565682544553,180.10974240529822,1.0,6.274029812215584,hidden,187.3837722175138,2.0,8.891535870328962,fixation,1.0
16,2,18,Medium,18_0.327_0.143.png,7.8263471550293415,0.336,0.134,21.90602301169875,207.1686698755761,1.0,10.816818962110096,hidden,218.98548883768618,2.0,7.089204049588658,fixation,1.0
17,2,22,Incongruent,13b_0.429_0.776.png,10.380620277134394,0.436,0.776,18.235363195207754,236.90104004230417,1.0,6.672383334006304,hidden,244.57342337631047,2.0,7.562979861201464,fixation,1.0
18,3,18,Medium,18_0.245_0.000.png,8.035043587002967,0.255,0.0,20.83786262569803,0.0,1.0,7.088216914912726,hidden,8.088216914912726,2.0,9.749645710785305,fixation,1.0
19,3,22,Incongruent,13b_0.796_0.490.png,6.563092744329858,0.799,0.484,20.566303769410887,28.872906212700997,1.0,8.098718656205712,hidden,37.97162486890671,2.0,8.467585113205175,fixation,1.0
20,3,8,Incongruent,8_1.000_0.531.png,10.902558716269942,1.0,0.524,22.26551367268273,56.00230272644174,1.0,8.2228212673667,hidden,65.22512399380844,2.0,10.04269240531603,fixation,1.0
21,3,11,Congruent,11_0.000_1.000.png,7.89612885559025,0.009,0.995,20.808608477415973,89.1703751153944,1.0,8.99062125017285,hidden,99.16099636556726,2.0,7.81798722724312,fixation,1.0
22,3,2,Congruent,2_0.571_0.327.png,9.431687554355257,0.577,0.336,21.777468775193157,117.87511244840063,1.0,6.394301526941726,hidden,125.26941397534236,2.0,11.383167248251432,fixation,1.0
23,3,8,Incongruent,8_0.939_1.000.png,6.423804763755072,0.949,1.0,27.015151044666197,149.08426877794903,1.0,11.771442740353201,hidden,161.85571151830223,2.0,11.243708304313017,fixation,1.0
24,3,22,Incongruent,13b_0.612_0.898.png,7.909172640633444,0.605,0.905,23.67322203829113,182.5232245863703,1.0,11.138134708266609,hidden,194.66135929463692,2.0,8.5350873300245,fixation,1.0
25,3,2,Congruent,2_0.816_0.061.png,6.770742856125222,0.818,0.067,22.934411184829912,214.10561926529488,1.0,9.621713412944564,hidden,224.72733267823943,2.0,9.312697771885365,fixation,1.0
26,3,9,Medium,9_0.429_0.449.png,10.032621264628414,0.423,0.455,19.391662601508727,243.81077330625,1.0,6.908266756634889,hidden,251.71904006288491,2.0,8.483395844873804,fixation,1.0
