trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.898_0.816.png,0.8295368664310002,0.908,0.818,6.0,0.0,1.0,1.0,hidden,2.0,2.0,1.0,fixation,1.0
1,1,3,Medium,3_0.082_0.102.png,1.1867548376257213,0.083,0.107,5.999999999999999,6.829536866431,1.0,1.0,hidden,8.829536866430999,2.0,1.0,fixation,1.0
2,1,18,Congruent,18_0.265_0.184.png,0.9117975431442673,0.261,0.192,6.0,14.01629170405672,1.0,1.0,hidden,16.01629170405672,2.0,1.0,fixation,1.0
3,1,2,Congruent,2_0.694_0.327.png,1.157273210246695,0.685,0.319,6.0,20.928089247200987,1.0,1.0,hidden,22.928089247200987,2.0,1.0,fixation,1.0
4,1,1,Incongruent,1_0.816_0.163.png,0.6723874650239547,0.816,0.154,6.0000000000000036,28.085362457447683,1.0,1.0,hidden,30.085362457447683,2.0,1.0,fixation,1.0
5,1,9,Congruent,9_0.143_0.163.png,1.201494982764701,0.139,0.164,6.0,34.75774992247164,1.0,1.0,hidden,36.75774992247164,2.0,1.0,fixation,1.0
6,1,8,Medium,8_0.816_0.776.png,0.5320491297774511,0.812,0.781,6.0,41.95924490523634,1.0,1.0,hidden,43.95924490523634,2.0,1.0,fixation,1.0
7,1,11,Incongruent,11_0.204_0.592.png,1.4660514409796734,0.195,0.601,6.0,48.49129403501379,1.0,1.0,hidden,50.49129403501379,2.0,1.0,fixation,1.0
8,1,20,Medium,20_0.816_0.245.png,0.9682257008435978,0.823,0.237,6.0,55.95734547599346,1.0,1.0,hidden,57.95734547599346,2.0,1.0,fixation,1.0
9,1,9,Congruent,9_0.245_0.245.png,0.6965602870828947,0.237,0.252,5.999999999999993,62.92557117683706,1.0,1.0,hidden,64.92557117683705,2.0,1.0,fixation,1.0
10,1,1,Incongruent,1_0.735_0.245.png,0.557291802723861,0.731,0.241,6.0,69.62213146391994,1.0,1.0,hidden,71.62213146391994,2.0,1.0,fixation,1.0
11,1,11,Incongruent,11_0.184_0.735.png,1.190399506136814,0.191,0.732,6.0,76.17942326664381,1.0,1.0,hidden,78.17942326664381,2.0,1.0,fixation,1.0
12,1,8,Medium,8_0.816_0.735.png,1.3734227131501617,0.824,0.74,6.0,83.36982277278062,1.0,1.0,hidden,85.36982277278062,2.0,1.0,fixation,1.0
13,1,9,Congruent,9_0.163_0.388.png,1.1063182314815418,0.173,0.395,6.0,90.74324548593079,1.0,1.0,hidden,92.74324548593079,2.0,1.0,fixation,1.0
14,1,2,Congruent,2_0.633_0.204.png,0.5857989300266426,0.638,0.197,6.0,97.84956371741232,1.0,1.0,hidden,99.84956371741232,2.0,1.0,fixation,1.0
15,1,8,Medium,8_0.816_0.796.png,1.1937830279578163,0.808,0.802,6.0,104.43536264743896,1.0,1.0,hidden,106.43536264743896,2.0,1.0,fixation,1.0
16,1,20,Medium,20_0.816_0.367.png,1.3696008637536812,0.811,0.36,6.0,111.62914567539679,1.0,1.0,hidden,113.62914567539679,2.0,1.0,fixation,1.0
17,1,22,Incongruent,13b_0.898_0.796.png,1.3431529997396479,0.903,0.797,6.0,118.99874653915046,1.0,1.0,hidden,120.99874653915046,2.0,1.0,fixation,1.0
18,1,18,Congruent,18_0.265_0.286.png,1.4073243109514046,0.273,0.295,6.000000000000014,126.3418995388901,1.0,1.0,hidden,128.34189953889012,2.0,1.0,fixation,1.0
19,1,20,Medium,20_0.816_0.082.png,1.4164341939781704,0.81,0.08,6.0,133.7492238498415,1.0,1.0,hidden,135.7492238498415,2.0,1.0,fixation,1.0
20,1,18,Congruent,18_0.102_0.102.png,0.6865193035505721,0.096,0.106,6.0,141.1656580438197,1.0,1.0,hidden,143.1656580438197,2.0,1.0,fixation,1.0
21,1,3,Medium,3_0.184_0.286.png,1.4518300014980094,0.192,0.292,6.0,147.85217734737026,1.0,1.0,hidden,149.85217734737026,2.0,1.0,fixation,1.0
22,1,8,Medium,8_0.837_0.653.png,1.1790984407309677,0.833,0.654,6.0,155.30400734886825,1.0,1.0,hidden,157.30400734886825,2.0,1.0,fixation,1.0
