trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,9,Congruent,9_0.000_0.122.png,1.0,0.006,0.115,6.0,0.0,1.0,1.0,hidden,2.0,2.0,1.0,fixation,1.0
1,1,8,Medium,8_0.939_0.898.png,1.0,0.944,0.9,6.0,7.0,1.0,1.0,hidden,9.0,2.0,1.0,fixation,1.0
2,1,20,Medium,20_0.673_0.102.png,1.0,0.668,0.107,6.0,14.0,1.0,1.0,hidden,16.0,2.0,1.0,fixation,1.0
3,1,9,Congruent,9_0.122_0.122.png,1.0,0.122,0.126,6.0,21.0,1.0,1.0,hidden,23.0,2.0,1.0,fixation,1.0
4,1,1,Incongruent,1_0.878_0.204.png,1.0,0.877,0.209,6.0,28.0,1.0,1.0,hidden,30.0,2.0,1.0,fixation,1.0
5,1,11,Incongruent,11_0.245_0.776.png,1.0,0.25,0.781,6.0,35.0,1.0,1.0,hidden,37.0,2.0,1.0,fixation,1.0
6,1,22,Incongruent,13b_0.714_0.633.png,1.0,0.714,0.625,6.0,42.0,1.0,1.0,hidden,44.0,2.0,1.0,fixation,1.0
7,1,2,Congruent,2_0.796_0.224.png,1.0,0.803,0.23,6.0,49.0,1.0,1.0,hidden,51.0,2.0,1.0,fixation,1.0
8,1,20,Medium,20_0.673_0.143.png,1.0,0.671,0.146,6.0,56.0,1.0,1.0,hidden,58.0,2.0,1.0,fixation,1.0
9,1,1,Incongruent,1_0.918_0.122.png,1.0,0.917,0.126,6.0,63.0,1.0,1.0,hidden,65.0,2.0,1.0,fixation,1.0
10,1,11,Incongruent,11_0.122_0.878.png,1.0,0.119,0.879,6.0,70.0,1.0,1.0,hidden,72.0,2.0,1.0,fixation,1.0
11,1,22,Incongruent,13b_0.796_0.714.png,1.0,0.803,0.704,6.0,77.0,1.0,1.0,hidden,79.0,2.0,1.0,fixation,1.0
12,1,18,Congruent,18_0.265_0.143.png,1.0,0.26,0.144,6.0,84.0,1.0,1.0,hidden,86.0,2.0,1.0,fixation,1.0
13,1,8,Medium,8_0.857_0.918.png,1.0,0.849,0.914,6.0,91.0,1.0,1.0,hidden,93.0,2.0,1.0,fixation,1.0
14,1,2,Congruent,2_0.857_0.184.png,1.0,0.849,0.178,6.0,98.0,1.0,1.0,hidden,100.0,2.0,1.0,fixation,1.0
15,1,3,Medium,3_0.184_0.163.png,1.0,0.181,0.161,6.0,105.0,1.0,1.0,hidden,107.0,2.0,1.0,fixation,1.0
16,1,18,Congruent,18_0.184_0.224.png,1.0,0.186,0.232,6.0,112.0,1.0,1.0,hidden,114.0,2.0,1.0,fixation,1.0
17,1,8,Medium,8_0.857_0.816.png,1.0,0.861,0.817,6.0,119.0,1.0,1.0,hidden,121.0,2.0,1.0,fixation,1.0
18,1,22,Incongruent,13b_0.816_0.776.png,1.0,0.809,0.777,6.0,126.0,1.0,1.0,hidden,128.0,2.0,1.0,fixation,1.0
19,1,20,Medium,20_0.816_0.061.png,1.0,0.825,0.059,6.0,133.0,1.0,1.0,hidden,135.0,2.0,1.0,fixation,1.0
20,1,3,Medium,3_0.082_0.204.png,1.0,0.08,0.199,6.0,140.0,1.0,1.0,hidden,142.0,2.0,1.0,fixation,1.0
21,1,18,Congruent,18_0.143_0.347.png,1.0,0.143,0.346,6.0,147.0,1.0,1.0,hidden,149.0,2.0,1.0,fixation,1.0
22,1,8,Medium,8_0.755_0.918.png,1.0,0.746,0.922,6.0,154.0,1.0,1.0,hidden,156.0,2.0,1.0,fixation,1.0
23,1,2,Congruent,2_0.898_0.000.png,1.0,0.906,0.001,6.0,161.0,1.0,1.0,hidden,163.0,2.0,1.0,fixation,1.0
24,1,3,Medium,3_0.224_0.122.png,1.0,0.222,0.121,6.0,168.0,1.0,1.0,hidden,170.0,2.0,1.0,fixation,1.0
25,1,1,Incongruent,1_0.837_0.204.png,1.0,0.84,0.205,6.0,175.0,1.0,1.0,hidden,177.0,2.0,1.0,fixation,1.0
26,1,11,Incongruent,11_0.143_0.837.png,1.0,0.148,0.847,6.0,182.0,1.0,1.0,hidden,184.0,2.0,1.0,fixation,1.0
27,1,20,Medium,20_0.694_0.245.png,1.0,0.699,0.245,6.0,189.0,1.0,1.0,hidden,191.0,2.0,1.0,fixation,1.0
28,1,9,Congruent,9_0.061_0.327.png,1.0,0.058,0.321,6.0,196.0,1.0,1.0,hidden,198.0,2.0,1.0,fixation,1.0
29,1,11,Incongruent,11_0.245_0.735.png,1.0,0.237,0.725,6.0,203.0,1.0,1.0,hidden,205.0,2.0,1.0,fixation,1.0
30,2,20,Medium,20_0.673_0.347.png,1.0,0.669,0.345,6.0,0.0,1.0,1.0,hidden,2.0,2.0,1.0,fixation,1.0
31,2,22,Incongruent,13b_0.776_0.694.png,1.0,0.767,0.687,6.0,7.0,1.0,1.0,hidden,9.0,2.0,1.0,fixation,1.0
32,2,3,Medium,3_0.306_0.082.png,1.0,0.312,0.086,6.0,14.0,1.0,1.0,hidden,16.0,2.0,1.0,fixation,1.0
