trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,3.7276740074157715,0.916,0.736,9.03084111213684,0.0,1.0,2.8038642406463623,hidden,3.8038642406463623,2.0,2.2269768714904785,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,3.7276740074157715,0.416,0.422,8.964246988296509,12.758515357971191,1.0,2.1603827476501465,hidden,15.91889762878418,2.0,2.8038642406463623,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,3.7276740074157715,0.537,0.335,9.607728481292725,25.450435638427734,1.0,2.8038642406463623,hidden,29.254301071166992,2.0,2.8038642406463623,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,3.7276740074157715,0.579,0.228,9.251329183578491,38.78583908081055,1.0,2.8038642406463623,hidden,42.58970260620117,2.0,2.447464942932129,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,3.7276740074157715,0.619,0.291,9.607728481292725,51.76484298706055,1.0,2.8038642406463623,hidden,55.56870651245117,2.0,2.8038642406463623,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,3.7276740074157715,0.374,0.482,9.228111028671265,65.1002426147461,1.0,2.8038642406463623,hidden,68.90410614013672,2.0,2.4242467880249023,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,1.369620680809021,0.804,0.406,9.607728481292725,78.0560302734375,1.0,2.8038642406463623,hidden,81.85989379882812,2.0,2.8038642406463623,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,3.7276740074157715,0.282,0.565,8.595091819763184,89.03337860107422,1.0,2.2759745121002197,hidden,92.30935668945312,2.0,2.319117307662964,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,3.7276740074157715,1.0,0.246,9.33587908744812,101.35614776611328,1.0,2.532014846801758,hidden,104.8881607055664,2.0,2.8038642406463623,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,3.7276740074157715,0.294,0.136,9.607728481292725,114.4197006225586,1.0,2.8038642406463623,hidden,118.22356414794922,2.0,2.8038642406463623,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,3.7276740074157715,0.721,0.619,9.274381160736084,127.75509643554688,1.0,2.4705169200897217,hidden,131.22561645507812,2.0,2.8038642406463623,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,2.0859758853912354,0.111,0.845,8.66585111618042,140.7571563720703,1.0,2.4221160411834717,hidden,144.1792755126953,2.0,2.2437350749969482,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,3.7276740074157715,0.461,0.591,8.733889102935791,151.5089874267578,1.0,2.5318806171417236,hidden,155.04086303710938,2.0,2.2020084857940674,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,3.7276740074157715,0.284,0.483,9.607728481292725,163.97055053710938,1.0,2.8038642406463623,hidden,167.7744140625,2.0,2.8038642406463623,fixation,1.0
14,1,2,Congruent,2_0.551_0.388.png,3.7276740074157715,0.546,0.389,9.607728481292725,177.3059539794922,1.0,2.8038642406463623,hidden,181.1098175048828,2.0,2.8038642406463623,fixation,1.0
15,1,8,Medium,8_0.510_0.245.png,3.7276740074157715,0.52,0.251,9.607728481292725,190.641357421875,1.0,2.8038642406463623,hidden,194.44522094726562,2.0,2.8038642406463623,fixation,1.0
