trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,4.019742488861084,0.916,0.736,7.314863324165344,0.0,1.0,1.850103735923767,hidden,2.8501038551330566,2.0,1.4647595882415771,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,3.686474561691284,0.416,0.422,8.351556181907654,11.334606170654297,1.0,1.9798535108566284,hidden,14.314458847045898,2.0,2.3717026710510254,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,4.427323818206787,0.537,0.335,7.036675333976746,23.372636795043945,1.0,1.8024346828460693,hidden,26.175071716308594,2.0,1.2342406511306763,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,4.232597827911377,0.579,0.228,8.199755191802979,34.83663558959961,1.0,2.1201839447021484,hidden,37.95682144165039,2.0,2.07957124710083,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,3.330963373184204,0.619,0.291,6.626809120178223,47.26898956298828,1.0,1.282461166381836,hidden,49.551448822021484,2.0,1.3443479537963867,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,4.160732269287109,0.374,0.482,7.412168860435486,57.22676086425781,1.0,1.3650392293930054,hidden,59.591800689697266,2.0,2.0471296310424805,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,3.820063352584839,0.804,0.406,7.7697460651397705,68.7996597290039,1.0,1.6407032012939453,hidden,71.44036865234375,2.0,2.129042863845825,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,3.734382390975952,0.282,0.565,7.254314541816711,80.38947296142578,1.0,1.3379665613174438,hidden,82.7274398803711,2.0,1.9163479804992676,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,3.8711812496185303,1.0,0.246,7.122173428535461,91.37816619873047,1.0,1.3966387510299683,hidden,93.77481079101562,2.0,1.7255346775054932,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,3.5188379287719727,0.294,0.136,7.45537531375885,102.37152099609375,1.0,1.1960402727127075,hidden,104.56756591796875,2.0,2.2593350410461426,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,4.25702428817749,0.721,0.619,7.0076645612716675,113.34573364257812,1.0,1.7757205963134766,hidden,116.1214599609375,2.0,1.231943964958191,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,3.4875504970550537,0.111,0.845,8.579970359802246,124.61042785644531,1.0,2.433900833129883,hidden,128.04432678222656,2.0,2.1460695266723633,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,4.327450752258301,0.461,0.591,7.417888522148132,136.67794799804688,1.0,1.4326424598693848,hidden,139.110595703125,2.0,1.9852460622787476,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,3.559436321258545,0.284,0.483,8.620157241821289,148.42327880859375,1.0,2.3256053924560547,hidden,151.74888610839844,2.0,2.2945518493652344,fixation,1.0
14,1,2,Congruent,2_0.551_0.388.png,4.234843730926514,0.546,0.389,7.368783593177795,160.60287475585938,1.0,1.3517998456954956,hidden,162.95468139648438,2.0,2.0169837474823,fixation,1.0
15,1,8,Medium,8_0.510_0.245.png,4.259767532348633,0.52,0.251,6.748142242431641,172.20651245117188,1.0,1.3773186206817627,hidden,174.58383178710938,2.0,1.370823621749878,fixation,1.0
16,1,20,Medium,20_0.204_0.000.png,4.139885425567627,0.211,0.009,8.45340609550476,183.21441650390625,1.0,2.112745523452759,hidden,186.32716369628906,2.0,2.340660572052002,fixation,1.0
17,1,22,Incongruent,13b_0.714_0.510.png,4.052056789398193,0.714,0.507,7.609155535697937,195.80770874023438,1.0,2.460031032562256,hidden,199.2677459716797,2.0,1.1491245031356812,fixation,1.0
18,1,18,Congruent,18_0.020_0.143.png,4.004246234893799,0.02,0.142,8.654611110687256,207.4689178466797,1.0,2.4677960872650146,hidden,210.9367218017578,2.0,2.186815023422241,fixation,1.0
19,1,20,Medium,20_0.571_0.163.png,3.6883575916290283,0.562,0.157,7.970038652420044,220.12777709960938,1.0,1.7240912914276123,hidden,222.85186767578125,2.0,2.2459473609924316,fixation,1.0
20,1,18,Congruent,18_0.449_0.449.png,3.6846296787261963,0.456,0.44,8.130212187767029,231.7861785888672,1.0,1.9893664121627808,hidden,234.77554321289062,2.0,2.140845775604248,fixation,1.0
21,1,3,Medium,3_0.551_0.449.png,4.296264171600342,0.55,0.453,8.653667688369751,243.60101318359375,1.0,2.405559778213501,hidden,247.00657653808594,2.0,2.24810791015625,fixation,1.0
22,1,8,Medium,8_0.653_0.918.png,3.8330676555633545,0.648,0.913,7.547324895858765,256.5509338378906,1.0,1.4181270599365234,hidden,258.9690856933594,2.0,2.129197835922241,fixation,1.0
23,1,3,Medium,3_0.490_0.184.png,3.9910407066345215,0.499,0.187,7.647521734237671,267.93133544921875,1.0,1.8692023754119873,hidden,270.800537109375,2.0,1.7783193588256836,fixation,1.0
24,1,1,Incongruent,1_0.612_0.224.png,4.221129417419434,0.622,0.226,8.419387936592102,279.5699157714844,1.0,2.4783217906951904,hidden,283.0482177734375,2.0,1.9410661458969116,fixation,1.0
25,1,2,Congruent,2_0.816_0.347.png,3.403672218322754,0.824,0.342,8.57212233543396,292.2104187011719,1.0,2.1822335720062256,hidden,295.39263916015625,2.0,2.3898887634277344,fixation,1.0
