trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,20,Congruent,20_0.939_0.347.png,1.0951429349906514,0.936,0.34,7.964638630545095,0.0,1.0,0.137455438169751,hidden,1.137455438169751,2.0,3.827183192375344,fixation,1.0
1,1,9,Medium,9_0.510_0.429.png,5.0,0.502,0.419,7.275344443821886,9.059781565535747,1.0,0.36045195920564566,hidden,10.420233524741393,2.0,2.9148924846162405,fixation,1.0
2,1,20,Congruent,20_0.714_0.388.png,0.8625558607509908,0.712,0.391,12.63014227391577,21.335126009357634,1.0,4.845153449326303,hidden,27.180279458683938,2.0,3.7849888245894623,fixation,1.0
3,1,18,Incongruent,18_0.796_0.571.png,1.2968246171423463,0.793,0.574,9.749879437840171,34.82782414402439,1.0,0.7498794378401717,hidden,36.57770358186456,2.0,5.0,fixation,1.0
4,1,11,Incongruent,11_0.571_0.265.png,1.727598006904533,0.567,0.268,6.805786208273794,45.87452819900691,1.0,2.5398858411201886,hidden,49.4144140401271,2.0,0.2659003671536022,fixation,1.0
5,1,1,Congruent,1_0.429_0.265.png,3.4782516920438304,0.427,0.268,6.255158008042976,54.40791241418524,1.0,0.17414389082782183,hidden,55.58205630501306,2.0,2.0810141172151524,fixation,1.0
6,1,9,Medium,9_0.327_0.367.png,1.926421994408825,0.337,0.368,6.822508810525562,64.14132211427204,1.0,2.188108328263859,hidden,67.32943044253591,2.0,0.6344004822616988,fixation,1.0
7,1,1,Congruent,1_0.510_0.163.png,2.671205643951661,0.507,0.165,10.102021531246109,72.89025291920643,1.0,1.1020215312461117,hidden,74.99227445045254,2.0,5.0,fixation,1.0
8,1,3,Medium,3_0.367_0.000.png,1.5015867340548963,0.359,0.0,5.73759680541616,85.6634800944042,1.0,0.27727831149280324,hidden,86.94075840589701,2.0,1.4603184939233522,fixation,1.0
9,1,11,Incongruent,11_0.612_0.551.png,1.0097193402810858,0.621,0.554,5.516251821161902,92.90266363387526,1.0,0.8024162635852157,hidden,94.70507989746048,2.0,0.7138355575766837,fixation,1.0
10,1,2,Incongruent,2_0.714_0.122.png,1.6617081356645715,0.714,0.131,4.7542784292297,99.42863479531825,1.0,0.6344216267785721,hidden,101.06305642209682,2.0,0.11985680245112279,fixation,1.0
11,1,11,Incongruent,11_0.163_0.653.png,2.143590057822713,0.157,0.661,7.778120860104181,105.84462136021251,1.0,1.1093797575920552,hidden,107.95400111780457,2.0,2.6687411025121235,fixation,1.0
12,1,3,Medium,3_0.490_0.429.png,0.13089989859710152,0.492,0.434,6.64027139067899,115.7663322781394,1.0,1.2844936226037473,hidden,118.05082590074315,2.0,1.3557777680752454,fixation,1.0
13,1,22,Congruent,13b_0.796_0.776.png,1.5081747886103578,0.787,0.774,6.069884512712704,122.5375035674155,1.0,1.4487291595885976,hidden,124.9862327270041,2.0,0.6211553531240954,fixation,1.0
14,1,9,Medium,9_0.510_0.286.png,1.1760293831725983,0.516,0.278,4.986885276249552,130.11556286873855,1.0,0.40394548689192045,hidden,131.51950835563048,2.0,0.582939789357631,fixation,1.0
15,1,8,Medium,8_0.776_0.367.png,1.0215246578913817,0.774,0.36,5.7690090126506846,136.2784775281607,1.0,1.2086478792076978,hidden,138.48712540736838,2.0,0.5603611334430059,fixation,1.0
16,1,22,Congruent,13b_0.286_0.592.png,1.7218002497486946,0.284,0.589,6.387847471644164,143.06901119870275,1.0,0.22839768844250397,hidden,144.29740888714525,2.0,2.1594497832016613,fixation,1.0
17,1,2,Incongruent,2_1.000_0.224.png,0.23012064586378295,1.0,0.223,10.72842792780665,151.17865892009561,1.0,1.7284279278066406,hidden,153.90708684790226,2.0,5.0,fixation,1.0
18,1,11,Incongruent,11_0.224_0.592.png,0.6620380848340542,0.232,0.586,8.731803220165773,162.13720749376606,1.0,2.764490994995494,hidden,165.90169848876155,2.0,1.9673122251702724,fixation,1.0
19,1,8,Medium,8_0.796_0.551.png,0.5132263637240585,0.802,0.553,7.32685046024659,171.53104879876588,1.0,0.8555804090024762,hidden,173.38662920776835,2.0,2.4712700512441113,fixation,1.0
20,1,9,Medium,9_0.286_0.163.png,4.782787254682837,0.286,0.161,6.320385801251916,179.37112562273654,1.0,2.00064572096853,hidden,182.37177134370506,2.0,0.31974008028340406,fixation,1.0
21,1,3,Medium,3_0.510_0.286.png,0.5258688889356944,0.507,0.28,7.510265286208067,190.4742986786713,1.0,3.073141038234315,hidden,194.54743971690561,2.0,0.43712424797373917,fixation,1.0
22,1,8,Medium,8_0.449_0.510.png,1.3792825292662503,0.456,0.514,5.986687540928472,198.51043285381505,1.0,0.36402867362978153,hidden,199.87446152744482,2.0,1.6226588672986844,fixation,1.0
23,1,18,Incongruent,18_0.000_0.265.png,0.3434343620587862,0.0,0.271,5.295274127457191,205.87640292400977,1.0,0.1517396173395022,hidden,207.02814254134927,2.0,1.1435345101176908,fixation,1.0
24,1,8,Medium,8_0.612_0.755.png,0.9879592893724777,0.619,0.754,5.915726591452085,211.51511141352574,1.0,0.6232382623242104,hidden,213.13834967584995,2.0,1.2924883291278735,fixation,1.0
25,1,22,Congruent,13b_0.388_0.694.png,1.2790088384459648,0.39,0.695,6.452167765114098,218.4187972943503,1.0,1.175075096876497,hidden,220.5938723912268,2.0,1.277092668237604,fixation,1.0
26,1,18,Incongruent,18_0.286_0.204.png,0.4584664762413073,0.285,0.212,8.446962139755726,226.14997389791037,1.0,4.122887551841233,hidden,231.27286144975162,2.0,0.32407458791447535,fixation,1.0
27,1,1,Congruent,1_0.694_0.429.png,1.217305712321819,0.696,0.434,5.1049560480103935,235.0554025139074,1.0,0.6772669003157519,hidden,236.73266941422315,2.0,0.42768914769465294,fixation,1.0
28,1,20,Congruent,20_0.531_0.388.png,1.1696712825518514,0.523,0.384,6.446787434176031,241.37766427423963,1.0,1.4198746205372073,hidden,243.79753889477684,2.0,1.0269128136388161,fixation,1.0
29,1,2,Incongruent,2_0.776_0.367.png,1.2203101409624637,0.769,0.367,4.950384938752649,248.99412299096753,1.0,0.13939979240195546,hidden,250.13352278336947,2.0,0.8109851463506913,fixation,1.0
30,2,8,Medium,8_0.633_0.735.png,2.6320819673826286,0.638,0.726,7.297709858703989,0.0,1.0,1.6639975319464229,hidden,2.663997531946423,2.0,1.633712326757566,fixation,1.0
31,2,1,Congruent,1_0.347_0.449.png,1.4893089595168272,0.351,0.457,7.302376441866016,9.929791826086618,1.0,0.5537929611310235,hidden,11.48358478721764,2.0,2.748583480734994,fixation,1.0
32,2,2,Incongruent,2_0.959_0.490.png,0.1596816245763272,0.949,0.489,7.9810045441468525,18.72147722746946,1.0,2.398293172478424,hidden,22.119770399947885,2.0,1.5827113716684258,fixation,1.0
33,2,3,Medium,3_0.000_0.163.png,0.7383691472275515,0.0,0.163,6.40829161005821,26.86216339619264,1.0,0.6144458601583022,hidden,28.47660925635094,2.0,1.7938457498999079,fixation,1.0
34,2,2,Incongruent,2_0.694_0.429.png,1.0424912661314534,0.692,0.43,4.384007552553385,34.0088241534784,1.0,0.22735070826606177,hidden,35.23617486174446,2.0,0.1566568442873273,fixation,1.0
35,2,20,Congruent,20_0.204_0.184.png,1.9095017249933979,0.208,0.176,6.721504828818574,39.43532297216324,1.0,2.076668077927682,hidden,42.51199105009093,2.0,0.644836750890892,fixation,1.0
36,2,8,Medium,8_0.735_0.612.png,1.6009921178209576,0.738,0.608,6.301076970559045,48.06632952597521,1.0,0.4356973487874052,hidden,49.50202687476262,2.0,1.865379621771638,fixation,1.0
37,2,1,Congruent,1_0.980_0.204.png,0.28415996173363905,0.975,0.203,5.4146910002740185,55.968398614355216,1.0,0.2530226411172629,hidden,57.22142125547248,2.0,1.1616683591567587,fixation,1.0
38,2,3,Medium,3_0.816_0.327.png,0.7966663808820769,0.813,0.327,9.409858035364358,61.66724957636287,1.0,3.0963223003556477,hidden,65.76357187671852,2.0,2.3135357350087076,fixation,1.0
39,2,2,Incongruent,2_0.653_0.694.png,1.9981364884072743,0.661,0.686,8.884406722775068,71.8737739926093,1.0,0.4500433196344026,hidden,73.3238173122437,2.0,4.434363403140659,fixation,1.0
40,2,9,Medium,9_0.000_0.367.png,4.955389390710914,0.0,0.372,5.426486421115939,82.75631720379164,1.0,1.0868634076731976,hidden,84.84318061146483,2.0,0.33962301344274437,fixation,1.0
41,2,1,Congruent,1_0.224_0.306.png,1.8370946626533304,0.222,0.311,6.068025571478245,93.1381930156185,1.0,1.7172078895421836,hidden,95.85540090516068,2.0,0.3508176819360693,fixation,1.0
42,2,9,Medium,9_0.306_0.429.png,2.5907418586614597,0.314,0.438,6.467854764870921,101.04331324975007,1.0,0.11400775926232626,hidden,102.15732100901239,2.0,2.3538470056085985,fixation,1.0
43,2,18,Incongruent,18_0.000_0.041.png,0.12271007655269035,0.001,0.046,6.509171338994406,110.10190987328245,1.0,0.7774495651992979,hidden,111.87935943848174,2.0,1.7317217737951127,fixation,1.0
44,2,8,Medium,8_0.551_0.714.png,4.615905990825956,0.557,0.711,8.08434524892769,116.73379128882955,1.0,1.4109821483223304,hidden,119.14477343715188,2.0,2.6733631006053566,fixation,1.0
45,2,1,Congruent,1_0.755_0.449.png,0.32494348418082863,0.758,0.449,8.327113335635971,129.4340425285832,1.0,3.1500601747372454,hidden,133.58410270332044,2.0,1.1770531608987387,fixation,1.0
46,2,2,Incongruent,2_0.816_0.224.png,0.9814430372762194,0.825,0.232,7.168210623622741,138.0860993484,1.0,1.454342363189721,hidden,140.54044171158972,2.0,1.7138682604330175,fixation,1.0
47,2,11,Incongruent,11_0.449_0.143.png,2.8036418539444443,0.453,0.138,9.673553858642578,146.23575300929897,1.0,1.0674046670078372,hidden,148.30315767630682,2.0,4.606149191634724,fixation,1.0
48,2,3,Medium,3_0.306_0.041.png,0.9722095114069759,0.309,0.046,6.079966343667081,158.712948721886,1.0,0.6523626589693386,hidden,160.36531138085533,2.0,1.4276036846977556,fixation,1.0
49,2,18,Incongruent,18_0.000_0.184.png,3.8886256759683553,0.0,0.187,5.577256116443351,165.76512457696006,1.0,0.4620446319529873,hidden,167.22716920891304,2.0,1.1152114844903749,fixation,1.0
50,2,11,Incongruent,11_0.388_0.837.png,1.0303740359571136,0.393,0.834,7.08915910131401,175.23100636937176,1.0,0.3323048147152458,hidden,176.563311184087,2.0,2.7568542865987617,fixation,1.0
51,2,22,Congruent,13b_0.531_0.306.png,2.2377215893071782,0.541,0.3,6.855194930222552,183.3505395066429,1.0,0.3704577343174489,hidden,184.72099724096034,2.0,2.484737195905104,fixation,1.0
52,2,18,Incongruent,18_0.265_0.551.png,5.0,0.271,0.544,5.792534037104474,192.4434560261726,1.0,0.7728313928220442,hidden,194.21628741899465,2.0,1.019702644282429,fixation,1.0
53,2,2,Incongruent,2_0.510_0.327.png,1.2529324882762745,0.5,0.327,7.9439321509151455,203.2359900632771,1.0,0.6769839759936387,hidden,204.91297403927072,2.0,3.2669481749215024,fixation,1.0
54,2,20,Congruent,20_0.571_0.673.png,0.885341572609193,0.574,0.665,5.373793829752572,212.43285470246852,1.0,0.787424965340147,hidden,214.22027966780865,2.0,0.5863688644124321,fixation,1.0
55,2,22,Congruent,13b_0.980_0.612.png,1.5869731737780726,0.971,0.607,8.640901408171942,218.6919901048303,1.0,0.1653941375152415,hidden,219.85738424234555,2.0,4.475507270656687,fixation,1.0
